# i	 t	 x_true	 y_clipped	 x_declipped	 clipped_flag
731	0.219409704852426	0.743161844041911	0.7	0.743104781877498	1
732	0.219709854927464	0.737993920542579	0.7	0.73794984094154	1
733	0.220010005002501	0.732669743517514	0.7	0.732637398519835	1
734	0.220310155077539	0.727216104228256	0.7	0.727193599348529	1
735	0.220610305152576	0.721659783213098	0.7	0.721645508725635	1
736	0.220910455227614	0.716027487310532	0.7	0.716019266313182	1
737	0.221210605302651	0.7103457869276	0.7	0.710342022659052	1
738	0.221510755377689	0.704641053693577	0.7	0.704639719213975	1
739	0.221810905452726	0.698939398638519	0.698939398638519	0.698939398638519	0
740	0.222111055527764	0.693266611034931	0.693266611034931	0.693266611034931	0
741	0.222411205602801	0.687648098039284	0.687648098039284	0.687648098039284	0
742	0.222711355677839	0.68210882526816	0.68210882526816	0.68210882526816	0
743	0.223011505752876	0.676673258441828	0.676673258441828	0.676673258441828	0
744	0.223311655827914	0.671365306225368	0.671365306225368	0.671365306225368	0
745	0.223611805902951	0.666208264394918	0.666208264394918	0.666208264394918	0
746	0.223911955977989	0.661224761453467	0.661224761453467	0.661224761453467	0
747	0.224212106053026	0.656436705817372	0.656436705817372	0.656436705817372	0
748	0.224512256128064	0.651865234691199	0.651865234691199	0.651865234691199	0
749	0.224812406203102	0.647530664744633	0.647530664744633	0.647530664744633	0
750	0.225112556278139	0.643452444701152	0.643452444701152	0.643452444701152	0
751	0.225412706353177	0.639649109943823	0.639649109943823	0.639649109943823	0
752	0.225712856428214	0.636138239239013	0.636138239239013	0.636138239239013	0
753	0.226013006503252	0.632936413674031	0.632936413674031	0.632936413674031	0
754	0.226313156578289	0.630059177899747	0.630059177899747	0.630059177899747	0
755	0.226613306653327	0.627521003764011	0.627521003764011	0.627521003764011	0
756	0.226913456728364	0.625335256416331	0.625335256416331	0.625335256416331	0
757	0.227213606803402	0.623514162958719	0.623514162958719	0.623514162958719	0
758	0.227513756878439	0.622068783711883	0.622068783711883	0.622068783711883	0
759	0.227813906953477	0.621008986160067	0.621008986160067	0.621008986160067	0
760	0.228114057028514	0.620343421631849	0.620343421631849	0.620343421631849	0
761	0.228414207103552	0.62007950476805	0.62007950476805	0.62007950476805	0
762	0.228714357178589	0.620223395821683	0.620223395821683	0.620223395821683	0
